ID,Link,Left,Through,Right,laneID,length
23052,110003,0,0,1100003,1100033,77.83288379972961
23053,110003,0,1100261,0,1100032,77.5277492614617
23054,110003,1100041,0,0,1100031,77.2226151515041
23055,110011,0,1100131,0,1100111,68.69028896984358
23056,110011,0,1100132,0,1100112,68.30353512566143
23057,110005,0,0,1100022,1100053,32.68710733179276
23058,110005,0,1100001,0,1100052,33.35840998503687
23059,110005,1100261,0,0,1100051,34.02971263860621
23060,110006,1100151,1100071,0,1100061,35.00968145372616
23061,110006,0,1100072,0,1100062,35.00970198974341
23062,110017,0,0,1100212,1100173,1267.7448821316113
23063,110017,0,1100411,0,1100172,1267.7541420001244
23064,110017,1100181,0,0,1100171,1267.7634018695587
23065,110023,1100251,1100351,1100293,1100231,794.768050667336
23066,110007,0,1100081,0,1100072,291.9809333106164
23067,110007,1100141,0,0,1100071,291.0796607562451
23068,110007,0,0,0,1100073,290.17838699392405
23069,110015,0,1100112,1100033,1100152,54.56061358142531
23070,110015,0,1100111,0,1100151,55.17684171893488
23071,110008,0,1099802,1099763,1100082,489.08062630774515
23072,110008,0,1099801,0,1100081,489.14572341994324
23073,110014,0,1100122,1099982,1100142,101.47098769457085
23074,110014,0,1100121,0,1100141,101.36494693223443
23075,110010,0,1100031,0,1100102,69.46379509978796
23076,110010,0,0,0,1100101,69.85054738601355
23077,110010,0,0,0,1100103,70.23729915421376
23078,110013,0,1099981,0,1100131,206.473173497459
23079,110013,0,1099982,0,1100132,208.95443169122552
23080,110016,0,0,1100062,1100163,1267.7263623929364
23081,110016,0,1100051,0,1100162,1267.7171025244058
23082,110016,1100231,0,0,1100161,1267.707842654714
23083,110018,0,1099692,1099662,1100182,809.8617109702038
23084,110018,1099741,1099691,0,1100181,809.7963645148263
23085,110021,0,1100392,1100243,1100212,835.2857950004642
23086,110021,0,1100391,0,1100211,835.2180954246311
23087,110041,0,0,0,1100411,744.8627312555212
23088,110041,0,0,0,1100412,744.8840276404176
23089,110041,0,0,0,1100413,744.9053240276671
23090,110020,0,1100182,1100413,1100202,835.4211944468085
23091,110020,1100161,1100181,0,1100201,835.4888943130088
23092,110024,0,0,1100222,1100243,1008.2427193797889
23093,110024,0,1100291,0,1100242,1008.1443223092161
23094,110024,1100351,0,0,1100241,1008.0459252400733
23095,110039,0,1101612,1100363,1100392,367.1631656108256
23096,110039,1101051,1101611,0,1100391,366.9503236666972
23097,110022,0,1100062,1100173,1100222,793.9799754843441
23098,110022,1100051,1100061,0,1100221,793.5859371665159
23099,110025,0,0,1100392,1100253,1008.4395135211173
23100,110025,0,1100201,0,1100252,1008.5379105919443
23101,110025,0,0,0,1100251,1008.6363076619984
23102,110029,0,0,1100273,1100293,295.4712064941438
23103,110029,0,1104801,0,1100292,295.3606507620805
23104,110029,1100331,0,0,1100291,295.2500950322482
23105,110035,0,1104272,1100303,1100352,470.41357298321014
23106,110035,1100371,1104271,0,1100351,470.57882818519573
23107,110027,0,0,1100043,1100273,751.9933056754861
23108,110027,0,1100021,0,1100272,751.9972034166034
23109,110027,1100001,0,0,1100271,752.0011011608489
23110,110028,0,0,1100352,1100283,295.69231795936383
23111,110028,0,1100251,0,1100282,295.8028736949463
23112,110028,1100221,0,0,1100281,295.9134294306951
23113,110033,0,1104712,1104753,1100332,450.5139081004125
23114,110033,1100311,1104711,0,1100331,450.7023909520344
23115,110480,0,0,1104782,1104803,2508.782365498743
23116,110480,0,1104821,0,1104802,2509.459443845644
23117,110480,0,0,0,1104801,2510.1365221846345
23118,110030,0,0,1100323,1100303,420.38263607615164
23119,110030,0,1104751,0,1100302,420.22440807277457
23120,110030,1104711,0,0,1100301,420.0661800715427
23121,110034,0,1100222,1100253,1100342,470.08306200933447
23122,110034,1100291,1100221,0,1100341,469.9178062378157
23123,110037,0,1101052,1101612,1100372,880.2218868778898
23124,110037,1100381,1101051,0,1100371,880.126829860845
23125,110427,0,1104332,1104362,1104272,1754.2836540941018
23126,110427,1104291,1104331,0,1104271,1752.240481902872
23127,110031,0,1100372,1104272,1100312,420.6990920814302
23128,110031,1100341,1100371,0,1100311,420.8573200866136
23129,110032,0,0,1100283,1100323,450.13694160523386
23130,110032,0,1100271,0,1100322,449.94845795897675
23131,110032,1104801,0,0,1100321,449.75997404942945
23132,110471,0,1104721,0,1104711,455.42123207421207
23133,110471,0,1104722,0,1104712,455.53084590490295
23134,110475,0,1104851,0,1104752,1883.1922364661812
23135,110475,1104771,0,0,1104751,1883.1777621312995
23136,110475,0,0,0,1104753,1883.1632877952866
23137,110036,0,0,1100342,1100363,880.4120009112693
23138,110036,0,1100301,0,1100362,880.5070579267921
23139,110036,1104271,0,0,1100361,880.602114941737
23140,110038,1100241,1100201,0,1100381,367.5888504168517
23141,110038,0,1100202,0,1100382,367.80169328022953
23142,110105,0,1101061,0,1101051,1364.032714546412
23143,110105,0,1101062,0,1101052,1361.6902713512577
23144,110161,0,1101642,1104222,1101612,1669.9614630204517
23145,110161,0,1101641,0,1101611,1669.8636875597679
23146,110040,0,0,1100182,1100403,744.8201384835702
23147,110040,0,1100161,0,1100402,744.79884209902
23148,110040,1100211,0,0,1100401,744.777545712924
23149,110042,0,1100401,0,1100424,246.40018848604657
23150,110042,0,1100402,0,1100425,252.5015126625186
23151,110042,0,1100403,0,1100422,258.6028361619274
23152,110042,0,0,0,1100421,264.7041589855515
23153,110042,0,0,0,1100423,270.80548113231055
23154,110042,0,0,0,1100426,276.9068026033159
23155,110056,0,0,1100543,1100563,643.3461543153038
23156,110056,0,1100581,0,1100562,643.0526235728887
23157,110056,0,0,0,1100561,642.7590928284379
23158,110043,1100881,1100941,0,1100431,153.54156238852295
23159,110043,0,1100942,0,1100432,153.70092983440384
23160,110044,0,0,0,1100441,81.83848376210732
23161,110044,0,0,0,1100442,81.8491353546112
23162,110088,0,1100951,0,1100881,108.39870200415635
23163,110088,0,1100952,0,1100882,103.3562908036535
23164,110094,0,1101021,0,1100941,456.24675874252716
23165,110094,0,1101022,0,1100942,456.560503844001
23166,110045,0,1100431,0,1100451,81.81718062133228
23167,110046,0,1100951,0,1100462,416.78260955412094
23168,110046,0,0,0,1100461,416.86977329660226
23169,110046,0,0,0,1100463,416.9569369059658
23170,110047,0,1100432,1100442,1100472,198.29154356662397
23171,110047,0,1100431,0,1100471,192.95244799124214
23172,110095,0,1100961,0,1100952,283.5361518134804
23173,110095,1101271,0,0,1100951,283.83817112519404
23174,110095,0,0,0,1100953,284.1401900049624
23175,110048,1100491,1100621,0,1100481,78.15809794440226
23176,110048,0,1100622,0,1100482,83.51366352064949
23177,110051,0,1100531,1100502,1100511,86.99763226320938
23178,110049,0,1100531,0,1100491,25.30337997715019
23179,110062,0,1099502,1100633,1100622,527.7455129471454
23180,110062,1100591,1099501,0,1100621,526.0476574918889
23181,110050,0,1100621,0,1100501,31.274894031793366
23182,110050,0,1100622,0,1100502,34.26064741045096
23183,110053,0,1100901,0,1100531,130.6535619458658
23184,110052,0,1100501,0,1100521,130.09892581201257
23185,110090,1100931,1100971,0,1100901,506.6902114612902
23186,110057,0,1100551,0,1100572,25.642799071094206
23187,110057,1100541,0,0,1100571,26.085138370150965
23188,110057,0,0,0,1100573,26.527477669060225
23189,110060,0,1100631,0,1100602,40.860028365433465
23190,110060,1099501,0,0,1100601,40.27228706828903
23191,110060,0,0,0,1100603,39.68454576284215
23192,110061,0,1100471,0,1100612,293.03137777266346
23193,110061,1100461,0,0,1100611,291.28781936549524
23194,110061,0,0,0,1100613,289.54426347334424
23195,110068,0,1099201,0,1100682,495.35846720602456
23196,110068,0,1099202,0,1100683,496.45974960316255
23197,110068,0,1099203,0,1100684,497.561033590978
23198,110068,1100651,0,0,1100681,498.6623191722158
23199,110068,0,0,0,1100685,499.7636063436392
23200,110068,0,0,0,1100686,500.86489510532033
23201,110068,0,0,0,1100687,501.96618545897945
23202,110079,0,1100771,0,1100792,158.23763458856868
23203,110079,0,1100772,0,1100793,164.01330936852628
23204,110079,0,0,0,1100791,174.35706059601534
23205,110079,0,0,0,1100794,190.8548126507476
23206,110081,0,1100861,0,1100812,168.6790927265319
23207,110081,1100821,0,0,1100811,168.52233417992113
23208,110081,0,0,0,1100813,168.36557585177576
23209,110069,0,0,0,1100691,59.540614261377584
23210,110069,0,0,0,1100692,59.54057085803632
23211,110069,0,0,0,1100693,59.5405274546517
23212,110071,0,1102331,0,1100712,9.272770729555342
23213,110071,0,0,0,1100711,9.094456239679678
23214,110071,0,0,0,1100713,8.916141500169509
23215,110076,0,0,1100742,1100762,547.6023462308647
23216,110076,1100831,1100781,0,1100761,547.6252867059326
23217,110070,0,1100711,0,1100702,59.54070106793002
23218,110070,1100761,0,0,1100701,59.5407444700767
23219,110070,0,0,0,1100703,59.5407878732445
23220,110072,0,0,1100762,1100723,9.629398957611155
23221,110072,0,1100691,0,1100722,9.807712698869981
23222,110072,0,0,0,1100721,9.98602618859558
23223,110233,1098801,1099161,0,1102331,1189.3153509561812
23224,110233,0,1099162,0,1102332,1191.2431101199193
23225,110074,0,1099182,1098813,1100742,1274.22356038261
23226,110074,0,1099181,0,1100741,1274.014352468464
23227,110075,0,1100712,1100693,1100752,547.5564652797852
23228,110075,0,1100711,0,1100751,547.5335248057581
23229,110078,0,0,0,1100781,5.614090670066466
23230,110083,0,1100861,1100803,1100831,233.8373093543056
23231,110077,0,1100752,1100831,1100772,5.61409073010333
23232,110077,1100741,1100751,0,1100771,5.6140907601217584
23233,110080,0,1100791,0,1100802,168.99261049045293
23234,110080,1100681,0,0,1100801,169.14936970262187
23235,110080,0,0,0,1100803,169.3061291370972
23236,110082,0,0,1100742,1100822,258.4469294751177
23237,110082,1100751,1100781,0,1100821,270.7517513246588
23238,110086,1100841,1101301,0,1100861,331.7703295764733
23239,110086,0,1101302,0,1100862,332.0918520625693
23240,110084,0,0,1102285,1100843,438.8434939442869
23241,110084,0,1102261,0,1100842,438.84690801613567
23242,110084,0,0,0,1100841,438.8503220886688
23243,110087,0,1100802,1100822,1100872,331.12728324809996
23244,110087,0,1100801,0,1100871,330.8057594071466
23245,110130,0,1101331,0,1101301,626.9972828796583
23246,110130,0,1101332,0,1101302,627.0029968107918
23247,110085,0,0,1100872,1100853,438.83666579784375
23248,110085,0,1101301,0,1100852,438.83325172517704
23249,110085,0,0,0,1100851,438.82983765271234
23250,110226,0,1102271,0,1102262,9.853550864707918
23251,110226,0,0,0,1102261,9.853550877984562
23252,110226,0,0,0,1102263,9.853550891142035
23253,110228,0,0,1101395,1102285,770.1526697898348
23254,110228,0,1102211,0,1102282,768.7437391626571
23255,110228,0,1102212,0,1102283,767.3348105351137
23256,110228,0,0,0,1102281,765.9258839068183
23257,110228,0,0,0,1102284,764.5169592783717
23258,110089,1100511,1100481,0,1100891,396.30049472886685
23259,110089,0,1100482,0,1100892,396.17300940452753
23260,110092,0,1100911,1100971,1100921,110.59523591609221
23261,110091,0,1100521,0,1100911,504.5250366368881
23262,110091,0,0,0,1100912,503.442446828176
23263,110093,0,1100891,0,1100931,110.64042156432487
23264,110097,0,1101001,0,1100971,551.8076114360094
23265,110102,1101031,1101091,0,1101021,205.2705897574785
23266,110102,0,1101092,0,1101022,205.38750756978627
23267,110096,0,1101021,0,1100961,60.33065143183711
23268,110127,0,0,0,1101271,506.21343719935254
23269,110098,0,1100912,1100931,1100982,552.221193536193
23270,110098,0,1100911,0,1100981,552.4279850360454
23271,110100,0,1101011,0,1101001,158.14496371661662
23272,110099,0,1100981,0,1100991,158.78026096480852
23273,110101,1100921,1100891,0,1101011,286.21931806270493
23274,110101,0,1100892,0,1101012,286.02815699508415
23275,110103,0,1101261,0,1101031,247.04263084891454
23276,110103,0,0,0,1101032,243.61291346117662
23277,110109,0,0,1101072,1101094,265.7427812536397
23278,110109,0,1101081,0,1101092,265.8349547503278
23279,110109,0,1101082,0,1101093,265.9271281082703
23280,110109,0,0,0,1101091,266.019301331853
23281,110126,0,1100961,0,1101261,506.9895850732277
23282,110104,0,0,1100382,1101043,1368.7176009470143
23283,110104,0,1100361,0,1101042,1371.060044149905
23284,110104,1101611,0,0,1101041,1373.4024873574338
23285,110106,0,1101192,1101102,1101062,133.9840637974527
23286,110106,0,1101191,0,1101061,136.7539319007212
23287,110110,0,1101132,1101111,1101102,289.71585686305536
23288,110110,0,1101131,0,1101101,290.05331710188767
23289,110119,0,1101291,0,1101192,137.26617246135402
23290,110119,0,1101292,0,1101193,137.11355113603187
23291,110119,1101201,0,0,1101191,136.96092981279784
23292,110119,0,0,0,1101194,136.80830849190733
23293,110107,1101061,1101041,0,1101071,129.02431561201578
23294,110107,0,1101042,0,1101072,130.71556728238042
23295,110108,0,1101101,0,1101082,12.754929383559478
23296,110108,1101191,0,0,1101081,12.754919856198693
23297,110108,0,0,0,1101083,12.754910329902513
23298,110111,0,1101221,0,1101111,216.23167695009758
23299,110113,1101241,1101581,0,1101131,75.86503457296033
23300,110113,0,1101582,0,1101132,75.87581953361124
23301,110112,0,1101131,0,1101121,216.30746021431642
23302,110122,0,1101251,0,1101221,473.7568233419641
23303,110124,0,1101231,0,1101241,186.77795063178397
23304,110158,0,1101571,0,1101581,315.5534162537028
23305,110158,0,1101572,0,1101582,314.2678952214414
23306,110114,0,1101181,0,1101141,193.97149996573705
23307,110116,0,1101421,0,1101161,544.0133332154765
23308,110115,0,1101161,0,1101151,192.05637234922358
23309,110118,0,0,1101293,1101183,233.0133238720075
23310,110118,0,1101201,0,1101182,231.69140849757972
23311,110118,0,0,0,1101181,230.36949119599188
23312,110117,0,1101141,0,1101171,543.03692841581
23313,110117,0,0,0,1101172,542.5487249678555
23314,110142,0,1101401,0,1101421,231.61990489719125
23315,110120,0,1101281,0,1101202,12.835559532758744
23316,110120,0,1101282,0,1101203,12.768945488349239
23317,110120,1101211,0,0,1101201,12.702331350768528
23318,110120,0,0,0,1101204,12.635717118476084
23319,110129,0,0,1101443,1101293,331.7488593456486
23320,110129,0,1101351,0,1101292,331.76186186347087
23321,110129,0,0,0,1101291,331.774864381199
23322,110121,0,1101071,0,1101212,140.48764502870003
23323,110121,0,1101072,0,1101213,140.75034547650012
23324,110121,1101081,0,0,1101211,141.01304592818587
23325,110121,0,0,0,1101214,141.2757463810808
23326,110128,0,1101012,1100991,1101282,361.1874831018344
23327,110128,0,1101011,0,1101281,364.1014328272285
23328,110123,0,1101121,0,1101231,473.0054881378321
23329,110123,0,0,0,1101232,472.62981972883875
23330,110125,0,1101581,0,1101251,189.05515367295754
23331,110125,0,1101582,0,1101252,190.19375700269728
23332,110135,0,1102201,0,1101352,16.455375303818343
23333,110135,1101341,0,0,1101351,16.735874010133408
23334,110135,0,0,0,1101353,17.016372707018764
23335,110144,0,0,1101532,1101443,727.3798813362571
23336,110144,0,1101461,0,1101442,727.319588969887
23337,110144,0,0,0,1101441,727.2592966860576
23338,110131,0,1100872,1100843,1101312,626.9858549938658
23339,110131,0,1100871,0,1101311,626.9801410357745
23340,110133,0,0,1101385,1101333,39.83465928443787
23341,110133,0,1101361,0,1101332,41.65727855907906
23342,110133,0,0,0,1101331,43.479895266122696
23343,110132,0,1101311,0,1101322,45.58416933681947
23344,110132,1101331,0,0,1101321,47.76905347846608
23345,110132,0,0,0,1101323,49.95393999311703
23346,110137,0,1101381,0,1101372,15.171168039887604
23347,110137,0,1101382,0,1101373,15.383964528982881
23348,110137,0,1101383,0,1101374,15.59676101980219
23349,110137,1101361,0,0,1101371,15.809557512216458
23350,110137,0,0,0,1101375,16.022354006227644
23351,110136,0,1101441,0,1101362,10.957522958385564
23352,110136,1101351,0,0,1101361,10.957515049072642
23353,110136,0,0,0,1101363,10.957507137515773
23354,110138,0,0,1101282,1101385,327.9298391187966
23355,110138,0,1101211,0,1101384,327.96409067072403
23356,110138,0,1101212,0,1101382,327.9983422228254
23357,110138,0,1101213,0,1101383,328.0325937753151
23358,110138,0,0,0,1101381,328.06684532702104
23359,110134,0,1101321,0,1101342,12.867461763656232
23360,110134,1101371,0,0,1101341,12.86747085103595
23361,110134,0,0,0,1101343,12.867479939458228
23362,110220,0,1102221,0,1102202,447.7578241144494
23363,110220,0,0,0,1102201,448.1440678547471
23364,110220,0,0,0,1102203,448.53031158972067
23365,110139,0,0,1101323,1101395,450.5390779685546
23366,110139,0,1101371,0,1101392,450.32327194944185
23367,110139,0,1101372,0,1101393,450.1074659272682
23368,110139,0,1101373,0,1101394,449.89165990449374
23369,110139,0,0,0,1101391,449.67585387932934
23370,110221,0,1102221,0,1102211,13.095454911493622
23371,110221,0,1102222,0,1102212,12.984150570267605
23372,110140,0,1101181,0,1101402,122.88718968595533
23373,110140,1101151,0,0,1101401,122.95970214248526
23374,110140,0,0,0,1101403,123.03221469569442
23375,110141,0,1101171,0,1101411,230.8586902857422
23376,110143,0,0,1101411,1101433,292.2302536485962
23377,110143,0,1101401,0,1101432,291.72179697532033
23378,110143,0,0,0,1101431,291.2133396377399
23379,110154,0,1101591,0,1101542,37.08641138787299
23380,110154,0,0,0,1101541,37.75671000609676
23381,110154,0,0,0,1101543,38.42700862640828
23382,110146,0,1101491,0,1101462,11.91189908102388
23383,110146,1101511,0,0,1101461,11.911890503443724
23384,110146,0,0,0,1101463,11.911881923855537
23385,110153,0,1101542,1101433,1101532,332.292673877535
23386,110153,0,1101541,0,1101531,330.14917900776766
23387,110145,0,1101531,0,1101452,15.802142654152547
23388,110145,1101461,0,0,1101451,15.802142654152547
23389,110145,0,0,0,1101453,15.802142654152544
23390,110147,0,0,1102203,1101473,723.3803444964907
23391,110147,0,1101341,0,1101472,723.9586547392765
23392,110147,0,0,0,1101471,724.536965785815
23393,110149,0,1101651,0,1101492,32.20755433072467
23394,110149,0,1101652,0,1101493,34.09385604091156
23395,110149,0,1101653,0,1101494,35.98015561212221
23396,110149,0,1101654,0,1101495,37.86645304448822
23397,110149,1101501,0,0,1101491,39.75274833653468
23398,110149,0,0,0,1101496,41.639041488942716
23399,110149,0,0,0,1101497,43.525332502422614
23400,110151,0,1101481,0,1101512,15.934353107697635
23401,110151,0,1101482,0,1101513,15.70649061186085
23402,110151,0,1101483,0,1101514,15.478628118288452
23403,110151,0,0,0,1101511,15.250765624117495
23404,110151,0,0,0,1101515,15.02290312881859
23405,110148,0,1101471,0,1101482,12.97360174540669
23406,110148,1101451,0,0,1101481,12.973611042939364
23407,110148,0,0,0,1101483,12.973620339405528
23408,110150,0,1101481,0,1101504,28.807778299462843
23409,110150,0,1101482,0,1101505,30.547513803161674
23410,110150,0,1101483,0,1101506,32.287251692321156
23411,110150,0,0,0,1101501,34.02699196438819
23412,110150,0,0,0,1101502,35.766734620849874
23413,110150,0,0,0,1101503,37.50647966104023
23414,110150,0,0,0,1101507,39.24622708529385
23415,110165,0,0,1101633,1101654,456.4289871729979
23416,110165,0,1101681,0,1101652,456.3635527336841
23417,110165,0,1101682,0,1101653,456.29811839054247
23418,110165,1101701,0,0,1101651,456.2326841425562
23419,110152,0,1101511,1101497,1101521,339.7410927041431
23420,110155,1101541,1101431,0,1101551,20.02346422042749
23421,110155,0,1101432,0,1101552,21.913285750057053
23422,110159,0,1101571,0,1101592,49.60750590623077
23423,110159,0,0,0,1101591,49.60433595783486
23424,110159,0,0,0,1101593,49.601166008023306
23425,110156,0,1101521,0,1101562,27.157985862194334
23426,110156,1101551,0,0,1101561,27.15798586296026
23427,110156,0,0,0,1101563,27.157985863792906
23428,110160,0,1101591,0,1101602,17.796647761827288
23429,110160,0,0,0,1101601,18.212814380029933
23430,110160,0,0,0,1101603,18.628981575974443
23431,110157,0,1101561,0,1101572,82.74173153084921
23432,110157,1101601,0,0,1101571,93.14054550014211
23433,110157,0,0,0,1101573,103.53935288090673
23434,110162,0,1100382,1101052,1101622,1670.157014359967
23435,110162,1100361,1100381,0,1101621,1670.2547902364183
23436,110164,0,1101702,1101683,1101642,1851.2650269098363
23437,110164,1101661,1101701,0,1101641,1850.8922999704068
23438,110422,1104241,1104281,0,1104221,121.44306977419554
23439,110422,0,1104282,0,1104222,121.50686453304534
23440,110163,0,0,1101622,1101633,1852.0104807843568
23441,110163,0,1104221,0,1101632,1852.3832077204183
23442,110163,0,0,0,1101631,1852.755934654905
23443,110166,0,1101501,0,1101662,456.5598563329994
23444,110166,0,0,0,1101661,456.62529105792066
23445,110166,0,0,0,1101663,456.69072587690675
23446,110168,0,0,1101863,1101683,281.10310035078794
23447,110168,0,1102121,0,1101682,281.38271103635736
23448,110168,0,0,0,1101681,281.6623213061074
23449,110170,0,1102152,1102363,1101702,410.23477979202136
23450,110170,0,1102151,0,1101701,410.99433084517653
23451,110167,0,0,1101702,1101674,280.5438777435129
23452,110167,0,1101661,0,1101672,280.26426581739713
23453,110167,0,1101662,0,1101673,279.98465347986235
23454,110167,1101631,0,0,1101671,279.70504072886183
23455,110186,0,1101871,0,1101862,143.7153848143554
23456,110186,0,0,0,1101861,143.05065322374946
23457,110186,0,0,0,1101863,142.3859216468662
23458,110212,0,1102141,0,1102122,665.7409589189162
23459,110212,0,0,0,1102121,665.6756459546626
23460,110212,0,0,0,1102123,665.6103330812522
23461,110169,0,0,1101663,1101693,408.7156777190845
23462,110169,0,1101631,0,1101692,407.9561266978101
23463,110169,1101681,0,0,1101691,407.19657568720254
23464,110215,0,1102171,0,1102152,660.5653747789736
23465,110215,0,0,0,1102151,659.7387278273038
23466,110215,0,0,0,1102153,658.9120796648558
23467,110236,0,1102041,0,1102362,1856.4266050330882
23468,110236,0,0,0,1102361,1855.4100899384669
23469,110236,0,0,0,1102363,1854.3935763241982
23470,110171,0,0,0,1101711,37.265043321577096
23471,110177,0,1101741,0,1101771,59.268561874297575
23472,110172,0,1101771,0,1101721,37.914194363623764
23473,110172,0,0,0,1101722,38.23876995619933
23474,110173,0,1101781,0,1101731,16.855862810635188
23475,110173,0,1101782,0,1101732,16.85586271338538
23476,110176,0,1101801,0,1101761,74.21889094163764
23477,110174,0,1101761,0,1101741,16.855863003742947
23478,110178,0,1101711,0,1101781,60.74081473872642
23479,110178,0,0,0,1101782,61.47694112092187
23480,110175,0,1101731,0,1101751,74.21888927502117
23481,110175,0,1101732,0,1101752,74.21888844205739
23482,110180,0,1101821,0,1101801,59.67454357292344
23483,110179,0,1101751,0,1101791,59.67454230494111
23484,110179,0,1101752,0,1101792,59.67454167094986
23485,110182,0,1101841,0,1101821,53.30978728788749
23486,110181,0,1101791,0,1101811,53.30978611534224
23487,110181,0,1101792,0,1101812,53.30978552906953
23488,110184,0,0,0,1101841,50.3143718140206
23489,110183,0,1101811,0,1101831,50.314371245286424
23490,110183,0,1101812,0,1101832,50.31437096101589
23491,110185,0,0,1102123,1101854,145.04484803409616
23492,110185,0,1101671,0,1101852,145.70957966465625
23493,110185,0,1101672,0,1101853,146.3743113079929
23494,110185,0,0,0,1101851,147.03904296442914
23495,110187,0,1101901,0,1101871,420.49625312803886
23496,110188,0,1101851,0,1101881,422.36399509617956
23497,110188,0,1101852,0,1101882,423.29786650302816
23498,110190,0,1104201,0,1101901,595.2244749335491
23499,110189,0,1101881,0,1101891,625.5807312858731
23500,110189,0,1101882,0,1101892,665.6961070519807
23501,110420,0,1104171,0,1104201,1416.4253073615444
23502,110420,0,1104172,0,1104202,1413.1499559322183
23503,110191,0,0,0,1101911,161.14940457558063
23504,110198,0,0,0,1101981,628.274143130869
23505,110192,0,1101981,0,1101921,161.30894171870136
23506,110192,0,0,0,1101922,161.3887102805093
23507,110193,0,1101951,0,1101931,164.80765301263787
23508,110193,0,0,0,1101932,165.31289875346476
23509,110194,0,0,0,1101941,163.79716138024344
23510,110195,0,0,0,1101951,86.94700794755067
23511,110196,0,1101941,0,1101961,86.05296330888957
23512,110196,0,0,0,1101962,85.60594090692403
23513,110197,0,1101911,0,1101971,624.4764293691111
23514,110199,0,1102091,0,1101992,539.7929568791665
23515,110199,0,0,0,1101991,538.0331844450843
23516,110199,0,0,0,1101993,536.2734107543425
23517,110201,0,1102031,0,1102011,670.9533549746601
23518,110201,0,1102032,0,1102012,681.2551324718448
23519,110209,0,1102072,1102083,1102092,7.163288055352356
23520,110209,0,1102071,0,1102091,7.163288063070718
23521,110200,0,1101991,0,1102001,650.3497820142637
23522,110203,0,1102051,0,1102031,282.1559259895237
23523,110203,0,1102052,0,1102032,282.30211272899516
23524,110202,0,1102001,0,1102021,281.8635531430276
23525,110202,0,0,0,1102022,281.717367033767
23526,110205,0,1102111,0,1102052,174.647324482003
23527,110205,1102061,0,0,1102051,176.10288787366397
23528,110205,0,0,0,1102053,177.55845332038382
23529,110204,0,0,1102032,1102042,400.7300170362974
23530,110204,0,1102001,0,1102041,400.61410846654974
23531,110235,0,1102151,0,1102352,1858.4596396588354
23532,110235,1101691,0,0,1102351,1859.4761591888725
23533,110235,0,0,0,1102353,1860.492680199668
23534,110206,1102081,1102101,0,1102061,18.28486484290352
23535,110211,0,1102131,0,1102112,419.76369847600745
23536,110211,1102141,0,0,1102111,421.84676007140126
23537,110211,0,0,0,1102113,423.9298239559178
23538,110207,0,1102111,0,1102071,18.28486409649084
23539,110207,0,1102112,0,1102072,18.28486372328443
23540,110208,0,1102021,0,1102082,184.0812606212407
23541,110208,1102051,0,0,1102081,186.4203206373229
23542,110208,0,0,0,1102083,188.75937825548323
23543,110210,0,0,0,1102101,7.163288038735857
23544,110213,0,1101671,0,1102132,665.8715851356077
23545,110213,0,1101672,0,1102133,665.9368983829136
23546,110213,1101861,0,0,1102131,666.0022117262198
23547,110213,0,0,0,1102134,666.067525162398
23548,110214,0,0,1102101,1102143,411.4529704345531
23549,110214,0,1102081,0,1102142,413.02498403151515
23550,110214,1102071,0,0,1102141,414.5969954838515
23551,110216,0,0,1101693,1102163,662.2186650633075
23552,110216,0,1102361,0,1102162,663.0453083930562
23553,110216,0,0,0,1102161,663.8719505171113
23554,110217,0,1102232,1102245,1102172,546.6607744879927
23555,110217,0,1102231,0,1102171,555.426263023142
23556,110223,0,1101391,0,1102232,5.848423210806146
23557,110223,0,1101392,0,1102233,5.744063129194819
23558,110223,0,1101393,0,1102234,5.639703046303733
23559,110223,1102211,0,0,1102231,5.535342961776802
23560,110223,0,0,0,1102235,5.430982877515456
23561,110224,0,1102271,0,1102242,773.4821050927688
23562,110224,0,1102272,0,1102243,774.5445037260837
23563,110224,0,1102273,0,1102244,775.6069038930434
23564,110224,1102251,0,0,1102241,776.6693055882924
23565,110224,0,0,0,1102245,777.7317088156811
23566,110218,0,1102162,1102172,1102182,509.9720141976063
23567,110218,0,1102161,0,1102181,503.63740402658266
23568,110219,1102231,1102241,0,1102191,13.270645131720832
23569,110219,0,1102242,0,1102192,13.270655026861819
23570,110222,1102191,1102181,0,1102221,6.517294540721196
23571,110222,0,1102182,0,1102222,6.732994989985136
23572,110225,0,1100851,0,1102252,9.853550838512138
23573,110225,1102281,0,0,1102251,9.853550825235493
23574,110225,0,0,0,1102253,9.853550812197188
23575,110227,0,0,1102295,1102275,58.963997856196485
23576,110227,0,1102301,0,1102272,60.16947166169194
23577,110227,0,1102302,0,1102273,61.37494674339845
23578,110227,0,1102303,0,1102274,62.5804230980073
23579,110227,0,0,0,1102271,63.78590072469724
23580,110229,0,0,1100853,1102295,59.43211324840344
23581,110229,0,1102281,0,1102292,61.705809709875744
23582,110229,0,1102282,0,1102293,63.97950306994012
23583,110229,0,1102283,0,1102294,66.25319332166552
23584,110229,1102261,0,0,1102291,68.52688047016552
23585,110230,0,1102321,0,1102302,384.827339461425
23586,110230,0,0,0,1102301,382.95364728216475
23587,110230,0,0,0,1102303,381.079952408182
23588,110231,0,1102291,0,1102311,388.5747157371877
23589,110231,0,1102292,0,1102312,390.4483998334732
23590,110232,0,1100701,0,1102321,149.4391987597716
23591,110232,0,1100702,0,1102322,155.83285412760904
23592,110237,1111941,1111901,0,1102371,12.89697634623693
