LaneID,LinkID,Left,Through,Right,Length(m)
1000001,100000,1000061,1000581,0,6.352643068
1000021,100002,0,0,0,558.0757691
1000621,100062,1000611,1000641,0,1565.985621
1000622,100062,0,1000642,0,1567.006497
1000011,100001,1000621,1000021,0,6.35264307
1000061,100006,1000051,1000421,0,1794.97027
1000062,100006,0,1000422,0,1796.222827
1000582,100058,0,1000522,1000543,1527.231581
1000581,100058,0,1000521,0,1524.399429
1000032,100003,0,0,1000622,569.0775352
1000031,100003,0,1000001,0,574.578421
1000042,100004,0,1000031,0,936.7941883
1000041,100004,0,0,0,937.0786913
1000043,100004,0,0,0,937.3631945
1000292,100029,0,0,1000273,1393.690782
1000291,100029,0,1000251,0,1393.97142
1000052,100005,0,1000622,1000021,1792.628798
1000051,100005,1000001,1000621,0,1793.274503
1000421,100042,0,1000411,0,363.37629
1000422,100042,0,1000412,0,363.3449809
1000071,100007,0,1000131,1088843,54.77910526
1000194,100019,0,0,1000213,527.3653258
1000192,100019,0,1000201,0,527.7258928
1000193,100019,0,1000202,0,528.0864599
1000191,100019,0,0,0,528.4470273
1000081,100008,0,1000191,0,54.81605619
1000082,100008,0,1000192,0,54.83453164
1000131,100013,0,1000161,0,13.67934513
1000132,100013,0,1000162,0,13.67934537
1088842,108884,0,1088951,0,641.8105802
1088841,108884,1088831,0,0,642.7268514
1088843,108884,0,0,0,643.6431223
1000092,100009,0,1000231,0,10.31268953
1000091,100009,1000111,0,0,10.31269219
1000093,100009,0,0,0,10.31269485
1000101,100010,0,0,0,10.3126842
1000102,100010,0,0,0,10.31268153
1000112,100011,0,1000151,0,81.47142753
1000111,100011,1000121,0,0,82.74077596
1000113,100011,0,0,0,84.01012409
1000231,100023,0,1000241,0,531.0087303
1000232,100023,0,1000242,0,530.7708971
1000122,100012,0,1000091,0,83.55072186
1000121,100012,0,0,0,85.70707939
1000123,100012,0,0,0,87.863437
1000151,100015,0,1000141,0,5.095695813
1000141,100014,1088841,1000081,0,13.67934465
1000161,100016,0,1000121,0,5.095696111
1000162,100016,0,1000122,0,5.09569626
1000172,100017,0,1000211,0,10.0206222
1000173,100017,0,1000212,0,10.02062258
1000171,100017,1000201,0,0,10.02062297
1000174,100017,0,0,0,10.02062336
1088804,108880,0,0,1088763,1568.23415
1088802,108880,0,1088791,0,1565.104752
1088803,108880,0,1088792,0,1561.975355
1088801,108880,0,0,0,1558.845959
1000202,100020,0,1000391,0,48.44650875
1000203,100020,0,1000392,0,48.44652265
1000201,100020,1000261,0,0,48.44653654
1000204,100020,0,0,0,48.44655044
1000213,100021,0,0,1000221,96.91411344
1000212,100021,0,1000241,0,96.70603324
1000211,100021,0,0,0,96.49795301
1000182,100018,0,1088801,0,48.96355039
1000183,100018,0,1088802,0,48.96353666
1000181,100018,1000171,0,0,48.96352294
1000184,100018,0,0,0,48.96350921
1087062,108706,0,1087051,0,9495.538594
1087061,108706,0,0,0,9495.025794
1087063,108706,0,0,0,9494.512995
1000262,100026,0,1087061,0,10.90507292
1000263,100026,0,1087062,0,10.90507261
1000261,100026,1000181,0,0,10.9050723
1000264,100026,0,0,0,10.90507198
1000392,100039,0,1000401,0,700.5171937
1000393,100039,0,1000402,0,700.236501
1000391,100039,1000381,0,0,699.955808
1000394,100039,0,0,0,699.6751149
1000221,100022,0,1000101,1000113,531.4843964
1000241,100024,1000271,1000281,0,48.39862287
1000242,100024,0,1000282,0,48.39863501
1000251,100025,0,1000221,0,48.39859857
1000273,100027,0,0,1000394,92.74439831
1000272,100027,0,1000261,0,92.94226043
1000271,100027,0,0,0,93.14012253
1000281,100028,0,1000041,0,1393.129505
1000282,100028,0,1000042,0,1392.848867
1000301,100030,1000331,1000341,0,9.023520907
1000302,100030,0,1000342,0,9.023520906
1088772,108877,0,1088781,0,2268.803087
1088771,108877,0,0,0,2269.354918
1088773,108877,0,0,0,2269.906748
1000311,100031,0,1088771,0,9.023520905
1000333,100033,0,0,1000324,593.7078895
1000332,100033,0,1000491,0,594.7574326
1000331,100033,0,0,0,595.8069763
1000342,100034,0,0,1000364,57.63346128
1000341,100034,0,1000371,0,58.0295268
1000322,100032,0,1088771,0,593.8586336
1000323,100032,0,1088772,0,594.557546
1000321,100032,1000301,0,0,595.2564579
1000324,100032,0,0,0,595.9553693
1000491,100049,0,1000471,0,3165.710735
1000492,100049,0,1000472,0,3165.591817
1000351,100035,0,1000311,1000333,56.84133024
1000364,100036,0,0,1087063,705.0525318
1000362,100036,0,1000181,0,705.0362285
1000363,100036,0,1000182,0,705.0199252
1000361,100036,0,0,0,705.0036219
1000371,100037,0,1000401,0,11.05399027
1000381,100038,1000361,1000351,0,11.05399027
1000382,100038,0,0,0,11.05399026
1000402,100040,0,1000431,0,71.35604435
1000403,100040,0,1000432,0,71.42731087
1000401,100040,1000411,0,0,71.49857743
1000404,100040,0,0,0,71.56984402
1000413,100041,0,0,1000351,74.28601171
1000412,100041,0,1000361,0,75.95984082
1000411,100041,1000371,0,0,77.63366887
1000431,100043,0,1000051,0,363.4389081
1000432,100043,0,1000052,0,363.4702172
1000443,100044,0,0,1000722,130.9297748
1000442,100044,0,1000451,0,134.3370606
1000441,100044,0,0,0,137.7443463
1000504,100050,0,0,1000534,22.77987656
1000502,100050,0,1000461,0,22.77987035
1000503,100050,0,1000462,0,22.77986414
1000501,100050,0,0,0,22.77985793
1000453,100045,0,0,1000472,145.9912928
1000452,100045,0,1000481,0,145.5862978
1000451,100045,0,0,0,145.1813028
1000721,100072,0,1000711,0,1211.934578
1000722,100072,0,1000712,0,1209.49206
1000471,100047,0,1000531,0,13.81180646
1000472,100047,0,1000532,0,13.83508835
1000481,100048,0,1000321,0,3165.948572
1000482,100048,0,1000322,0,3166.067491
1000461,100046,0,1000481,0,13.76524274
1000462,100046,0,1000482,0,13.7419609
1000534,100053,0,0,1000592,10.6562899
1000532,100053,0,1000541,0,10.65629268
1000533,100053,0,1000542,0,10.65629547
1000531,100053,1000521,0,0,10.65629825
1000512,100051,0,1000502,1000443,46.91636368
1000511,100051,0,1000501,0,47.38770916
1000552,100055,0,1000572,1000562,25.82804754
1000551,100055,0,1000571,0,25.82804227
1000522,100052,0,1000442,1000504,19.18055672
1000521,100052,0,1000441,0,19.18055827
1000543,100054,0,0,1000572,36.59675812
1000542,100054,0,1000561,0,36.6589236
1000541,100054,0,0,0,36.72108913
1000592,100059,0,0,1000062,1532.895886
1000591,100059,0,1000011,0,1535.728037
1000561,100056,1000611,1000641,0,8.455820496
1000562,100056,0,1000642,0,8.455823573
1000572,100057,0,1000062,1000582,1554.924102
1000571,100057,1000011,1000061,0,1553.891976
1000611,100061,1000601,1000741,0,23.28875071
1000612,100061,0,1000742,0,23.28875511
1000642,100064,0,1000661,0,1981.545012
1000643,100064,0,1000662,0,1982.390238
1000641,100064,0,0,0,1983.235464
1000644,100064,0,0,0,1984.080691
1000601,100060,1000551,1000511,0,6.198455059
1000602,100060,0,1000512,0,6.198453082
1000741,100074,1000711,1000731,0,1323.984367
1000742,100074,0,1000732,0,1336.289264
1000634,100063,0,0,1000742,1955.465108
1000632,100063,0,1000601,0,1954.2568
1000633,100063,0,1000602,0,1953.048492
1000631,100063,0,0,0,1951.840186
1000651,100065,0,0,0,18.03266696
1000652,100065,0,0,0,18.03266709
1000671,100067,0,1000701,0,814.8028767
1000661,100066,1000631,1000671,0,18.03266669
1000662,100066,0,0,0,18.03266656
1000682,100068,0,1000652,1000634,818.0116786
1000681,100068,0,1000651,0,819.6160796
1000701,100070,0,1000761,0,33.4580363
1000691,100069,0,1000681,0,31.63074809
1000761,100076,0,1000771,1000802,535.8637184
1000711,100071,1000551,1000511,0,1257.221514
1000712,100071,0,1000512,0,1256.123531
1000731,100073,0,1000451,0,1216.819613
1000732,100073,0,1000452,0,1219.26213
1000751,100075,0,1000691,0,538.9697563
1000771,100077,0,0,0,21.49031424
1000801,100080,0,1000821,0,304.4278157
1000802,100080,0,0,0,304.6466398
1000781,100078,1000801,1000751,0,21.49030429
1000782,100078,0,0,0,21.49029931
1000791,100079,0,1000781,0,306.7820709
1000792,100079,0,1000782,0,306.5610344
1000811,100081,0,0,0,13.3935487
1000821,100082,0,1000791,0,13.39355737
1000831,100083,0,1000921,0,158.9290647
1000832,100083,0,1000922,0,158.7334912
1000942,100094,0,1003561,0,580.6721672
1000941,100094,0,0,0,580.6736326
1000943,100094,0,0,0,580.6750981
1000922,100092,0,1003841,0,243.9083439
1000921,100092,1000931,0,0,243.9510238
1000923,100092,0,0,0,243.9937038
1000841,100084,0,1007351,0,98.71387213
1000842,100084,0,1007352,0,98.49981949
1000912,100091,0,1000921,0,265.0184656
1000911,100091,0,0,0,264.9811704
1000913,100091,0,0,0,264.9438753
1007352,100735,0,1007371,0,16.75342104
1007351,100735,1007361,0,0,16.57514911
1007353,100735,0,0,0,16.39687706
1000852,100085,0,1000871,0,176.6663468
1000851,100085,1000861,0,0,176.6632279
1000853,100085,0,0,0,176.660109
1000861,100086,0,1007381,0,167.3942611
1000872,100087,0,1007351,0,276.3295539
1000871,100087,0,0,0,276.3486511
1000873,100087,0,0,0,276.3677482
1007382,100738,0,1007431,0,510.7432781
1007381,100738,0,0,0,510.9612695
1007383,100738,0,0,0,511.179261
1000882,100088,0,1007381,0,533.4795032
1000881,100088,0,0,0,533.4796978
1000883,100088,0,0,0,533.4798923
1000901,100090,0,1000851,0,193.7543304
1000902,100090,0,1000852,0,193.7395676
1000892,100089,0,1000901,0,400.704827
1000891,100089,1000881,0,0,400.6031249
1000893,100089,0,0,0,400.5014228
1003821,100382,0,1003811,0,181.5003034
1003822,100382,0,1003812,0,181.2693582
1000931,100093,0,1003561,0,194.1412152
1000932,100093,0,1003562,0,193.616371
1003843,100384,0,0,1006272,261.626474
1003842,100384,0,1003831,0,261.599697
1003841,100384,1003731,0,0,261.5729202
1003562,100356,0,1003691,0,520.6613111
1003561,100356,1003551,0,0,520.7971254
1003563,100356,0,0,0,520.9329395
1000952,100095,0,1000851,0,305.6798871
1000951,100095,0,0,0,305.6535488
1000953,100095,0,0,0,305.6272105
1000962,100096,0,1000982,1003792,317.7510483
1000961,100096,1001141,1000981,0,317.2930943
1003721,100372,1003831,1006271,0,90.29461055
1003722,100372,0,1006272,0,90.23108165
1000972,100097,0,1003722,1000953,318.6669564
1000971,100097,0,1003721,0,319.1249104
1000981,100098,0,1001001,0,650.9513517
1000982,100098,0,1001002,0,649.592331
1001141,100114,0,1001171,0,861.7153583
1001142,100114,0,1001172,0,860.7449152
1003792,100379,0,1003752,1003783,372.11419
1003791,100379,0,1003751,0,372.5956657
1000992,100099,0,1000972,1001142,653.6693942
1000991,100099,1003791,1000971,0,655.028416
1001005,100100,0,0,1001023,23.23104536
1001002,100100,0,1001061,0,24.22368629
1001003,100100,0,1001062,0,25.21632671
1001004,100100,0,1001063,0,26.20896662
1001001,100100,0,0,0,27.20160601
1001023,100102,0,0,1003623,10.00001024
1001022,100102,0,1001031,0,10.00000813
1001021,100102,0,0,0,10.00000603
1001064,100106,0,1001091,0,16.40089164
1001062,100106,0,1001092,0,16.40088819
1001063,100106,0,1001093,0,16.40088474
1001061,100106,0,0,0,16.40088129
1001065,100106,0,0,0,16.40087784
1001012,100101,0,1000991,0,21.72282066
1001013,100101,0,1000992,0,23.17191658
1001011,100101,1001001,0,0,24.62101277
1001014,100101,0,0,0,26.07010922
1001015,100101,0,0,0,27.51920593
1001052,100105,0,1001021,0,9.080461839
1001051,100105,1001061,0,0,9.080459891
1001053,100105,0,0,0,9.080457944
1001032,100103,0,1001101,0,158.2623913
1001031,100103,0,0,0,158.7053965
1001033,100103,0,0,0,159.1484014
1001042,100104,0,1001061,0,10.00001445
1001041,100104,0,0,0,10.00001656
1001043,100104,0,0,0,10.00001866
1003623,100362,0,0,1003653,933.8637908
1003622,100362,0,1003541,0,939.2338393
1003621,100362,0,0,0,944.6038882
1001104,100110,0,1001111,0,20.23378767
1001102,100110,0,1001112,0,20.23378766
1001103,100110,0,1001113,0,20.23378766
1001101,100110,0,0,0,20.23378765
1001105,100110,0,0,0,20.23378764
1001092,100109,0,1001081,0,9.883463901
1001093,100109,0,1001082,0,9.883466038
1001091,100109,1001071,0,0,9.883468175
1001094,100109,0,0,0,9.883470311
1001072,100107,0,1001011,0,16.14147261
1001073,100107,0,1001012,0,16.14147569
1001074,100107,0,1001013,0,16.14147876
1001071,100107,1001051,0,0,16.14148184
1001075,100107,0,0,0,16.14148492
1001082,100108,0,1001191,0,660.4887712
1001081,100108,0,0,0,660.5860763
1001083,100108,0,0,0,660.6833814
1001193,100119,0,0,1001163,6690.900072
1001192,100119,0,1001151,0,6701.743851
1001191,100119,0,0,0,6712.587632
1001112,100111,0,1001091,0,153.0022325
1001113,100111,0,1001092,0,152.3692566
1001111,100111,0,0,0,151.7362804
1001114,100111,0,0,0,151.1033039
1001123,100112,0,0,1001015,650.6000196
1001122,100112,0,1001051,0,650.5250004
1001121,100112,0,0,0,650.4499811
1001181,100118,0,1001191,0,12.88482729
1001182,100118,0,1001192,0,11.77057639
1001132,100113,0,1003792,1000972,863.6562443
1001131,100113,1000981,1003791,0,864.6266873
1001173,100117,0,0,1001123,11.90337041
1001172,100117,0,1001181,0,12.94245119
1001171,100117,0,0,0,13.98153192
1001152,100115,0,1001121,0,10.18588003
1001153,100115,0,1001122,0,10.21386177
1001154,100115,0,1001123,0,10.2418435
1001151,100115,1001181,0,0,10.26982522
1001155,100115,0,0,0,10.29780692
1001162,100116,0,1001131,0,19.56139744
1001161,100116,1001171,0,0,22.23936855
1001163,100116,0,0,0,24.91733958
1001202,100120,0,1001221,0,6.219153056
1001201,100120,1001211,0,0,6.219152822
1001203,100120,0,0,0,6.219152588
1001232,100123,0,1001271,0,19.11288058
1001231,100123,0,0,0,18.17600858
1001233,100123,0,0,0,17.23913718
1001212,100121,0,1001271,0,15.49641587
1001211,100121,0,0,0,15.26665823
1001213,100121,0,0,0,15.03690076
1001221,100122,1001431,1001451,0,181.6457302
1001222,100122,0,1001452,0,182.9543336
1001273,100127,0,0,1001442,198.354916
1001272,100127,0,1001361,0,198.3223068
1001271,100127,1001281,0,0,198.2896976
1001431,100143,0,1001421,0,36.39430065
1001432,100143,0,1001422,0,37.42015326
1001451,100145,1001461,1001411,0,37.65884554
1001452,100145,0,1001412,0,37.78994222
1001243,100124,0,0,1001203,527.2679888
1001242,100124,0,1001231,0,535.2552525
1001241,100124,0,0,0,543.2425165
1001253,100125,0,0,1001222,664.0978066
1001252,100125,0,1001211,0,672.6013791
1001251,100125,0,0,0,681.1049518
1002342,100234,0,1001241,0,38.68340178
1002341,100234,0,0,0,39.24167883
1002343,100234,0,0,0,39.79995617
1001262,100126,0,1001201,0,312.628311
1001261,100126,1001231,0,0,319.7306142
1001263,100126,0,0,0,326.8329191
1002332,100233,0,1002341,0,63.01234596
1002331,100233,1001251,0,0,64.11438814
1002333,100233,0,0,0,65.21643064
1001281,100128,0,1001291,0,209.4747609
1001282,100128,0,1001292,0,210.8638875
1001362,100136,0,1001371,0,340.8898855
1001361,100136,0,0,0,341.8192478
1001363,100136,0,0,0,342.7486099
1001441,100144,0,0,0,9.617072898
1001442,100144,0,0,0,9.234145223
1001292,100129,0,1002331,0,92.50493645
1001291,100129,1001261,0,0,92.31510364
1001293,100129,0,0,0,92.1252708
1001301,100130,0,1001291,0,153.3990965
1001302,100130,0,1001292,0,150.7160552
1001381,100138,1001391,1001641,0,95.42472497
1001382,100138,0,1001642,0,96.13143065
1001311,100131,0,1001331,0,214.9918227
1001341,100134,0,1002301,0,180.0997329
1001342,100134,0,1002302,0,184.8461366
1001332,100133,0,1001371,0,293.7738319
1001331,100133,0,0,0,295.3164573
1001333,100133,0,0,0,296.8590816
1001321,100132,0,1001331,0,125.7055566
1001322,100132,0,1001332,0,127.3557243
1001351,100135,0,1002301,0,118.6597429
1001352,100135,0,1002302,0,120.1008303
1001371,100137,1001971,1001611,0,14.01021113
1001372,100137,0,0,0,14.01020738
1002301,100230,1002291,1001691,0,259.9098909
1002302,100230,0,1001692,0,261.4830508
1001611,100161,0,1001601,0,374.32803
1001972,100197,0,1001851,0,320.9669934
1001971,100197,0,0,0,319.8445621
1001973,100197,0,0,0,318.7221317
1001391,100139,1001481,1001401,0,35.38150384
1001392,100139,0,1001402,0,35.38150376
1001641,100164,0,1001571,0,338.7182694
1001642,100164,0,1001572,0,344.2827354
1001401,100140,0,1001491,0,71.45930971
1001402,100140,0,1001492,0,73.53068755
1001481,100148,1001551,1001561,0,314.828499
1001482,100148,0,1001562,0,316.998412
1001492,100149,0,1001571,0,190.2963678
1001493,100149,0,1001572,0,190.5625038
1001491,100149,0,0,0,190.8286395
1001494,100149,0,0,0,191.0947751
1001411,100141,0,1001471,0,23.24500827
1001412,100141,0,1001472,0,23.24500251
1001461,100146,0,1001421,0,27.31838955
1001462,100146,0,1001422,0,32.11638738
1001471,100147,0,1001491,0,83.63251766
1001472,100147,0,1001492,0,84.12372362
1001421,100142,1001281,1001361,0,10.38292755
1001422,100142,0,1001362,0,10.76585454
1001552,100155,0,1001511,0,79.29394807
1001553,100155,0,1001512,0,80.3683533
1001551,100155,0,0,0,81.44275804
1001554,100155,0,0,0,82.51716229
1001562,100156,0,1001581,0,18.66696433
1001563,100156,0,1001582,0,18.66696086
1001561,100156,1001541,0,0,18.6669574
1001564,100156,0,0,0,18.66695393
1001574,100157,0,0,1001584,89.93762431
1001572,100157,0,1001541,0,90.43322584
1001573,100157,0,1001542,0,90.92882703
1001571,100157,0,0,0,91.4244279
1001501,100150,0,1001471,0,617.8608524
1001502,100150,0,1001472,0,626.7653153
1001521,100152,0,1002011,0,283.5164814
1001522,100152,0,1002012,0,281.5234774
1001512,100151,0,1001521,0,29.85686019
1001511,100151,1001501,0,0,30.40197239
1001513,100151,0,0,0,30.94708457
1002012,100201,0,1001851,0,163.7903675
1002013,100201,0,1001852,0,162.6946454
1002011,100201,0,0,0,161.598924
1002014,100201,0,0,0,160.5032032
1001532,100153,0,1002011,0,231.1162706
1001531,100153,0,0,0,222.6838235
1001533,100153,0,0,0,214.2513747
1001621,100162,0,1001591,0,172.4404384
1001622,100162,0,0,0,172.0716642
1001542,100154,0,1001511,0,78.47400999
1001543,100154,0,1001512,0,80.79286375
1001541,100154,0,0,0,83.11171709
1001544,100154,0,0,0,85.43057002
1001582,100158,0,1001671,0,46.35621498
1001583,100158,0,1001672,0,43.73576807
1001581,100158,1001631,0,0,41.11532136
1001584,100158,0,0,0,38.49487486
1001631,100163,0,1003211,0,115.5905604
1001632,100163,0,1003212,0,115.5905604
1001671,100167,0,1001681,0,528.2311412
1001672,100167,0,1001682,0,536.5673016
1001591,100159,0,1001601,0,121.6074047
1001601,100160,0,1003211,0,132.3380373
1001602,100160,0,1003212,0,132.6351087
1003212,100321,0,1003191,0,494.7788335
1003211,100321,1003291,0,0,496.6480722
1003213,100321,0,0,0,498.5173107
1001651,100165,0,1001681,0,142.3723393
1001652,100165,0,1001682,0,141.3872477
1001661,100166,1002091,1002001,0,421.4615079
1001682,100168,0,1001801,0,271.1637796
1001681,100168,1001741,0,0,268.8543472
1001683,100168,0,0,0,266.5449153
1002002,100200,0,1002041,0,303.9307324
1002001,100200,1001991,0,0,304.855988
1002003,100200,0,0,0,305.7812436
1002092,100209,0,1002131,0,235.8622372
1002091,100209,1002101,0,0,238.8041086
1002093,100209,0,0,0,241.7459801
1001741,100174,0,1001811,0,38.34269923
1001801,100180,1001791,1001761,0,351.1193274
1001802,100180,0,1001762,0,353.3416785
1001691,100169,1001621,1001531,0,393.8506811
1001692,100169,0,1001532,0,388.7769766
1002291,100229,1002281,1002161,0,95.6232719
1002292,100229,0,1002162,0,95.60192215
1001702,100170,0,1001751,0,90.35163737
1001701,100170,1001711,0,0,92.88939001
1001703,100170,0,0,0,95.42714266
1001711,100171,0,1001811,0,83.62725245
1001751,100175,1001741,1001801,0,72.92103301
1001811,100181,0,1001821,0,313.6765807
1001812,100181,0,1001822,0,315.4270011
1001721,100172,0,1001701,0,331.8575449
1001722,100172,0,1001702,0,335.0789779
1002031,100203,0,1002021,0,296.9998205
1002032,100203,0,1002022,0,297.7626468
1001731,100173,0,1001701,0,105.8275345
1001732,100173,0,1001702,0,107.0369902
1001771,100177,1001781,1001901,0,427.9529316
1001772,100177,0,1001902,0,419.6046043
1001761,100176,1001781,1001901,0,110.2780986
1001762,100176,0,1001902,0,109.9648702
1001791,100179,0,1001821,0,8.741068494
1001792,100179,0,1001822,0,8.741068501
1001781,100178,0,1002371,0,111.1662359
1001782,100178,0,1002372,0,111.1643729
1001902,100190,0,1002192,1001921,397.8761543
1001901,100190,0,1002191,0,403.4584135
1002372,100237,0,1002381,0,1919.929018
1002371,100237,1002571,0,0,1920.869316
1002373,100237,0,0,0,1921.809615
1001822,100182,0,1001841,0,174.3157607
1001821,100182,1001831,0,0,177.0681079
1001823,100182,0,0,0,179.8204561
1001831,100183,1001731,1001771,0,118.5663033
1001832,100183,0,1001772,0,119.1595437
1001841,100184,0,1001591,0,450.7240931
1001842,100184,0,0,0,453.0453409
1001852,100185,0,1002371,0,444.3024419
1001853,100185,0,1002372,0,444.3752998
1001851,100185,0,0,0,444.4481576
1001854,100185,0,0,0,444.5210154
1001861,100186,0,1002221,0,144.6235815
1001862,100186,0,1002222,0,142.7897407
1001871,100187,0,1002201,0,142.6032097
1002221,100222,0,1002231,0,481.0758751
1002222,100222,0,1002232,0,482.7502954
1002202,100220,0,1002211,0,237.3593705
1002201,100220,0,0,0,237.6590269
1002203,100220,0,0,0,237.9586834
1001882,100188,0,1002221,0,212.6363055
1001881,100188,0,0,0,219.2550638
1001883,100188,0,0,0,225.87382
1001954,100195,0,0,1001921,165.9253044
1001952,100195,0,1002191,0,169.3648301
1001953,100195,0,1002192,0,172.804354
1001951,100195,0,0,0,176.2438761
1001891,100189,1001861,1001871,0,57.51083013
1001892,100189,0,0,0,57.76893362
1001931,100193,1001911,1001961,0,200.28465
1001932,100193,0,0,0,199.1856458
1001921,100192,0,1001961,0,9.999997456
1002192,100219,0,1002211,0,242.6266013
1002191,100219,0,0,0,241.0249049
1002193,100219,0,0,0,239.4232085
1001911,100191,0,1002191,0,10.00000289
1001912,100191,0,1002192,0,10.0000056
1001961,100196,0,1002201,0,14.23437721
1001941,100194,1001721,1002031,0,184.1466199
1001942,100194,0,1002032,0,183.9316505
1001981,100198,1002081,1002121,0,360.698467
1001982,100198,0,1002122,0,360.9512502
1002081,100208,0,1002071,0,399.3201127
1002082,100208,0,0,0,400.0221035
1002122,100212,0,1002171,0,91.01508315
1002121,100212,1002141,0,0,89.9181873
1002123,100212,0,0,0,88.82129074
1001991,100199,0,1002111,0,134.0072087
1001992,100199,0,1002112,0,130.624237
1002041,100204,0,1002021,0,412.6601324
1002042,100204,0,1002022,0,403.4904688
1002111,100211,1001951,1001881,0,74.78765767
1002112,100211,0,1001882,0,72.99001723
1002022,100202,0,1002061,0,98.1116126
1002021,100202,1002051,0,0,98.25905664
1002023,100202,0,0,0,98.40650077
1002052,100205,0,1001301,0,309.4100375
1002051,100205,1001381,0,0,309.2510803
1002053,100205,0,0,0,309.092123
1002061,100206,0,0,0,169.441052
1002071,100207,0,1002051,0,169.0302093
1002101,100210,0,1002311,0,157.0427245
1002102,100210,0,1002312,0,156.4837262
1002131,100213,0,1002241,0,218.974192
1002132,100213,0,1002242,0,221.7133473
1002312,100231,0,1001321,0,631.9403654
1002311,100231,1001351,0,0,639.5272064
1002313,100231,0,0,0,647.1140494
1002141,100214,0,1002311,0,111.0955818
1002142,100214,0,1002312,0,110.9541631
1002171,100217,0,1002241,0,161.3776737
1002241,100224,0,1002261,0,102.3453461
1002242,100224,0,1002262,0,104.8561405
1002151,100215,0,1002251,0,116.4177529
1002152,100215,0,1002252,0,110.9639877
1002181,100218,0,1002111,0,226.111612
1002182,100218,0,1002112,0,228.1179987
1002251,100225,0,1002261,0,65.65438337
1002252,100225,0,1002262,0,67.28812026
1002161,100216,0,1002311,0,215.9595192
1002162,100216,0,1002312,0,219.5597775
1002281,100228,0,1002251,0,214.7680691
1002282,100228,0,1002252,0,218.4776821
1002212,100221,0,1002231,0,262.6706001
1002213,100221,0,1002232,0,266.8798467
1002211,100221,0,0,0,271.089095
1002214,100221,0,0,0,275.2983449
1002232,100223,0,1002151,0,164.3047565
1002233,100223,0,1002152,0,167.8984916
1002231,100223,1002181,0,0,171.492227
1002234,100223,0,0,0,175.0859627
1002261,100226,1002271,1002321,0,387.9878349
1002262,100226,0,1002322,0,387.5544888
1002272,100227,0,1001311,0,27.27303671
1002271,100227,1001341,0,0,27.37753857
1002273,100227,0,0,0,27.48204049
1002321,100232,0,1001241,0,161.1444578
1002322,100232,0,1001242,0,160.8290899
1002352,100235,0,1001981,0,213.2601373
1002353,100235,0,1001982,0,213.1772362
1002351,100235,1001941,0,0,213.0943351
1002354,100235,0,0,0,213.011434
1002362,100236,0,1001891,0,133.6791926
1002361,100236,1001931,0,0,133.9061775
1002363,100236,0,0,0,134.1331627
1002381,100238,0,1003051,0,235.4658137
1002382,100238,0,1003052,0,233.9280855
1002572,100257,0,1002591,0,627.4588477
1002571,100257,0,0,0,625.3627088
1002573,100257,0,0,0,623.2665698
1003052,100305,0,1002581,0,214.4310547
1003051,100305,1002561,0,0,218.1913775
1003053,100305,0,0,0,221.9517007
1002392,100239,0,1002361,0,1809.021993
1002391,100239,1002351,0,0,1812.786991
1002393,100239,0,0,0,1816.551991
1002402,100240,0,1002551,0,296.6429654
1002401,100240,0,0,0,296.8840637
1002403,100240,0,0,0,297.1251622
1087271,108727,0,1002701,0,1425.13794
1087272,108727,0,1002702,0,1427.246641
1002551,100255,0,1002701,0,1111.052411
1002552,100255,0,1002702,0,1112.247342
1002412,100241,0,1002471,0,324.9461029
1002411,100241,0,0,0,323.8717975
1002413,100241,0,0,0,322.7974929
1002462,100246,0,1087211,0,878.5992831
1002461,100246,0,0,0,877.7432016
1002463,100246,0,0,0,876.8871207
1002473,100247,0,0,1004172,275.8353838
1002472,100247,0,1002451,0,275.7263363
1002471,100247,0,0,0,275.6172889
1002422,100242,0,1002411,0,591.7911341
1002421,100242,1002461,0,0,592.541954
1002423,100242,0,0,0,593.2927733
1002431,100243,0,1002531,0,571.4251911
1002432,100243,0,1002532,0,571.61052
1002502,100250,0,1002691,0,1329.277038
1002501,100250,1002511,0,0,1329.22237
1002503,100250,0,0,0,1329.167702
1002532,100253,0,1002681,0,905.7779541
1002533,100253,0,1002682,0,905.381097
1002531,100253,1002811,0,0,904.9842396
1002534,100253,0,0,0,904.5873818
1002442,100244,0,1087211,0,292.6049726
1002441,100244,0,0,0,292.476098
1002443,100244,0,0,0,292.3472236
1087202,108720,0,1087181,0,857.3853211
1087201,108720,0,0,0,856.9754669
1087203,108720,0,0,0,856.5656131
1087212,108721,0,1087191,0,277.426829
1087213,108721,0,1087192,0,277.4658266
1087211,108721,1087171,0,0,277.5048241
1087214,108721,0,0,0,277.5438216
1002452,100245,0,1087201,0,23.90914446
1002451,100245,1002441,0,0,23.93786474
1002453,100245,0,0,0,23.966585
1004172,100417,0,1004222,1004206,1143.989489
1004171,100417,0,1004221,0,1145.061783
1002482,100248,0,1002491,0,381.5069174
1002481,100248,1002521,0,0,381.4892939
1002483,100248,0,0,0,381.4716704
1002541,100254,0,1002421,0,233.3958395
1002542,100254,0,1002422,0,233.0602672
1002492,100249,0,1002471,0,778.5025935
1002491,100249,0,0,0,778.5704151
1002493,100249,0,0,0,778.6382367
1002521,100252,0,1002691,0,87.9219599
1002522,100252,0,1002692,0,88.11195569
1002511,100251,0,1002491,0,87.54196833
1002512,100251,0,1002492,0,87.35197255
1002692,100269,0,1003391,0,464.2162784
1002691,100269,0,0,0,464.3136446
